"Transects","Elsamp","Binomial","Subfamily","Genus","TrophicLevel","Specialization","NestingSite"
"1963.Gregg.G",1500.00,"Lasius.neoniger","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.alienus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.pallitarsis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.latipes","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.flavus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.claviger","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.murphyi","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.coloradensis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.humilis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.occidentalis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.pogonogynus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.interjectus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Lasius.subumbratus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1500.00,"Myrmecocystus.melliger","Formicinae","Myrmecocystus",,,"Gr"
"1963.Gregg.G",1500.00,"Myrmecocystus.semirufus","Formicinae","Myrmecocystus",,,"Gr"
"1963.Gregg.G",1500.00,"Myrmecocystus.mexicanus","Formicinae","Myrmecocystus",,,"Gr"
"1963.Gregg.G",1500.00,"Polyergus.breviceps","Formicinae","Polyergus",,,"Gr"
"1963.Gregg.G",1500.00,"Aphaenogaster.subterranea","Myrmicinae","Aphaenogaster","Predator, Scavenger, Granivore, Honeydew","G","Gr"
"1963.Gregg.G",1500.00,"Aphaenogaster.fulva","Myrmicinae","Aphaenogaster","Predator, Scavenger, Granivore, Honeydew","G","Gr"
"1963.Gregg.G",1500.00,"Crematogaster.lineolata","Myrmicinae","Crematogaster","Predator, Scavenger, Plant fluid","G","Gr, Ar"
"1963.Gregg.G",1500.00,"Crematogaster.emeryana","Myrmicinae","Crematogaster","Predator, Scavenger, Plant fluid","G","Gr, Ar"
"1963.Gregg.G",1500.00,"Diplorhoptrum.validiusculum","Myrmicinae","Diplorhoptrum",,,"Gr"
"1963.Gregg.G",1500.00,"Formicoxenus.hirticornis","Myrmicinae","Formicoxenus",,,"Gr"
"1963.Gregg.G",1500.00,"Leptothorax.muscorum","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
"1963.Gregg.G",1500.00,"Leptothorax.canadensis","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
"1963.Gregg.G",1500.00,"Manica.invidia","Myrmicinae","Manica","Presumed Predator, Scavenger","PrG","Gr"
"1963.Gregg.G",1500.00,"Monomorium.minimum","Myrmicinae","Monomorium",,"G","Gr"
"1963.Gregg.G",1500.00,"Monomorium.viride","Myrmicinae","Monomorium",,"G","Gr"
"1963.Gregg.G",1500.00,"Myrmica.americana","Myrmicinae","Myrmica",,,"Gr"
"1963.Gregg.G",1500.00,"Myrmica.brevispinosa","Myrmicinae","Myrmica",,,"Gr"
"1963.Gregg.G",1500.00,"Myrmica.whymperi","Myrmicinae","Myrmica",,,"Gr"
"1963.Gregg.G",1500.00,"Pheidole.bicarinata","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1500.00,"Pheidole.pilifera","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1500.00,"Pogonomyrmex.barbatus","Myrmicinae","Pogonomyrmex","Scavenger, Granivore","G","Gr"
"1963.Gregg.G",1500.00,"Pogonomyrmex.occidentalis","Myrmicinae","Pogonomyrmex","Scavenger, Granivore","G","Gr"
"1963.Gregg.G",1500.00,"Pogonomyrmex.rugosus","Myrmicinae","Pogonomyrmex","Scavenger, Granivore","G","Gr"
"1963.Gregg.G",1500.00,"Pogonomyrmex.apache","Myrmicinae","Pogonomyrmex","Scavenger, Granivore","G","Gr"
"1963.Gregg.G",1500.00,"Solenopsis.salina","Myrmicinae","Solenopsis",,,"Gr"
"1963.Gregg.G",1500.00,"Temnothorax.rugatulus","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1500.00,"Temnothorax.schmittii","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1500.00,"Temnothorax.tricarinatus","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1500.00,"Hypoponera.opacior","Ponerinae","Hypoponera",,,"Gr"
"1963.Gregg.G",1500.00,"Hypoponera.opaciceps","Ponerinae","Hypoponera",,,"Gr"
"1963.Gregg.G",1500.00,"Ponera.pennsylvanica","Ponerinae","Ponera","Presumed predator",,"Gr"
"1963.Gregg.G",1600.00,"Dorymyrmex.pyramicus","Dolichoderinae","Dorymyrmex","Predator, Scavenger, Granivore, Honeydew",,"Gr"
"1963.Gregg.G",1600.00,"Forelius.pruinosus","Dolichoderinae","Forelius","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Liometopum.luctuosum","Dolichoderinae","Liometopum","Predator, Scavenger, Honeydew","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Liometopum.apiculatum","Dolichoderinae","Liometopum","Predator, Scavenger, Honeydew","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Tapinoma.sessile","Dolichoderinae","Tapinoma","Scavenger, Honeydew","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Neivamyrmex.nigrescens","Dorylinae","Neivamyrmex","Predator","G","Gr"
"1963.Gregg.G",1600.00,"Brachymyrmex.depilis","Formicinae","Brachymyrmex","Plant fluid, Honeydew",,"Gr"
"1963.Gregg.G",1600.00,"Camponotus.vicinus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Camponotus.modoc","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Camponotus.decipiens","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Camponotus.sansabeanus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Camponotus.nearcticus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Camponotus.laevigatus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Camponotus.herculeanus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Camponotus.novaeboracensis","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Formica.obscuripes","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.neoclara","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.neogagates","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.lepida","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.pallidefulva","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.dolosa","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.perpilosa","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.bradleyi","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.lasioides","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.obtusopilosa","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.argentea","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.fusca","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.densiventris","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.criniventris","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.laeviceps","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.rufibarbis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.aserva","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.coloradensis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.dakotensis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.subpolita.ficticia","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.ciliata","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.opaciventris","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.hewitti","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.obscuriventris.clivia","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.puberula","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.ravida","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.oreas","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.limata","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.pergandei","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.exsecta","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.rubicunda","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.rasilis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.mucescens","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Formica.microgyna","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Lasius.neoniger","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.alienus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.pallitarsis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.latipes","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.flavus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.claviger","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.murphyi","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.coloradensis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.humilis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.occidentalis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.pogonogynus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.interjectus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.subumbratus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Lasius.subglaber","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1600.00,"Myrmecocystus.melliger","Formicinae","Myrmecocystus",,,"Gr"
"1963.Gregg.G",1600.00,"Myrmecocystus.mexicanus","Formicinae","Myrmecocystus",,,"Gr"
"1963.Gregg.G",1600.00,"Polyergus.breviceps","Formicinae","Polyergus",,,"Gr"
"1963.Gregg.G",1600.00,"Aphaenogaster.subterranea","Myrmicinae","Aphaenogaster","Predator, Scavenger, Granivore, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Aphaenogaster.fulva","Myrmicinae","Aphaenogaster","Predator, Scavenger, Granivore, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Aphaenogaster.uinta","Myrmicinae","Aphaenogaster","Predator, Scavenger, Granivore, Honeydew","G","Gr"
"1963.Gregg.G",1600.00,"Crematogaster.lineolata","Myrmicinae","Crematogaster","Predator, Scavenger, Plant fluid","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Crematogaster.emeryana","Myrmicinae","Crematogaster","Predator, Scavenger, Plant fluid","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Diplorhoptrum.validiusculum","Myrmicinae","Diplorhoptrum",,,"Gr"
"1963.Gregg.G",1600.00,"Diplorhoptrum.truncorum","Myrmicinae","Diplorhoptrum",,,"Gr"
"1963.Gregg.G",1600.00,"Diplorhoptrum.molesta","Myrmicinae","Diplorhoptrum",,,"Gr"
"1963.Gregg.G",1600.00,"Leptothorax.muscorum","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
"1963.Gregg.G",1600.00,"Leptothorax.canadensis","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
"1963.Gregg.G",1600.00,"Leptothorax.crassipilis","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
"1963.Gregg.G",1600.00,"Manica.invidia","Myrmicinae","Manica","Presumed Predator, Scavenger","PrG","Gr"
"1963.Gregg.G",1600.00,"Messor.lobognathus","Myrmicinae","Messor","Granivore",,"Gr"
"1963.Gregg.G",1600.00,"Monomorium.minimum","Myrmicinae","Monomorium",,"G","Gr"
"1963.Gregg.G",1600.00,"Monomorium.viride","Myrmicinae","Monomorium",,"G","Gr"
"1963.Gregg.G",1600.00,"Myrmica.americana","Myrmicinae","Myrmica",,,"Gr"
"1963.Gregg.G",1600.00,"Myrmica.brevispinosa","Myrmicinae","Myrmica",,,"Gr"
"1963.Gregg.G",1600.00,"Myrmica.whymperi","Myrmicinae","Myrmica",,,"Gr"
"1963.Gregg.G",1600.00,"Myrmica.latifrons","Myrmicinae","Myrmica",,,"Gr"
"1963.Gregg.G",1600.00,"Pheidole.bicarinata","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Pheidole.pilifera","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Pheidole.hyatti","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Pheidole.cockerelli","Myrmicinae","Pheidole","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Pogonomyrmex.occidentalis","Myrmicinae","Pogonomyrmex","Scavenger, Granivore","G","Gr"
"1963.Gregg.G",1600.00,"Pogonomyrmex.rugosus","Myrmicinae","Pogonomyrmex","Scavenger, Granivore","G","Gr"
"1963.Gregg.G",1600.00,"Solenopsis.salina","Myrmicinae","Solenopsis",,,"Gr"
"1963.Gregg.G",1600.00,"Stenamma.snellingi","Myrmicinae","Stenamma",,,"Gr, Ar"
"1963.Gregg.G",1600.00,"Temnothorax.rugatulus","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Temnothorax.tricarinatus","Myrmicinae","Temnothorax","Scavenger, Granivore","G","Gr, Ar"
"1963.Gregg.G",1600.00,"Ponera.pennsylvanica","Ponerinae","Ponera","Presumed predator",,"Gr"
"1963.Gregg.G",1700.00,"Dorymyrmex.pyramicus","Dolichoderinae","Dorymyrmex","Predator, Scavenger, Granivore, Honeydew",,"Gr"
"1963.Gregg.G",1700.00,"Forelius.pruinosus","Dolichoderinae","Forelius","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Liometopum.luctuosum","Dolichoderinae","Liometopum","Predator, Scavenger, Honeydew","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Liometopum.apiculatum","Dolichoderinae","Liometopum","Predator, Scavenger, Honeydew","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Tapinoma.sessile","Dolichoderinae","Tapinoma","Scavenger, Honeydew","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Neivamyrmex.nigrescens","Dorylinae","Neivamyrmex","Predator","G","Gr"
"1963.Gregg.G",1700.00,"Brachymyrmex.depilis","Formicinae","Brachymyrmex","Plant fluid, Honeydew",,"Gr"
"1963.Gregg.G",1700.00,"Camponotus.vicinus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Camponotus.modoc","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Camponotus.decipiens","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Camponotus.sansabeanus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Camponotus.nearcticus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Camponotus.laevigatus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Camponotus.herculeanus","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Camponotus.novaeboracensis","Formicinae","Camponotus","Plant fluid, Honeydew, Predator, Scavenger","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Formica.obscuripes","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.neoclara","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.neogagates","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.lepida","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.pallidefulva","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.dolosa","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.perpilosa","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.bradleyi","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.lasioides","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.obtusopilosa","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.argentea","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.fusca","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.densiventris","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.laeviceps","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.rufibarbis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.aserva","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.coloradensis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.dakotensis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.subpolita.ficticia","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.ciliata","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.opaciventris","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.hewitti","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.obscuriventris.clivia","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.puberula","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.ravida","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.oreas","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.limata","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.pergandei","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.exsecta","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.rubicunda","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.rasilis","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.mucescens","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Formica.microgyna","Formicinae","Formica","Predator, Scavenger, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Lasius.neoniger","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.alienus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.pallitarsis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.latipes","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.flavus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.claviger","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.murphyi","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.coloradensis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.humilis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.occidentalis","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.pogonogynus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.interjectus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Lasius.subumbratus","Formicinae","Lasius",,"G","Gr"
"1963.Gregg.G",1700.00,"Myrmecocystus.melliger","Formicinae","Myrmecocystus",,,"Gr"
"1963.Gregg.G",1700.00,"Myrmecocystus.mexicanus","Formicinae","Myrmecocystus",,,"Gr"
"1963.Gregg.G",1700.00,"Polyergus.breviceps","Formicinae","Polyergus",,,"Gr"
"1963.Gregg.G",1700.00,"Aphaenogaster.subterranea","Myrmicinae","Aphaenogaster","Predator, Scavenger, Granivore, Honeydew","G","Gr"
"1963.Gregg.G",1700.00,"Crematogaster.lineolata","Myrmicinae","Crematogaster","Predator, Scavenger, Plant fluid","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Crematogaster.emeryana","Myrmicinae","Crematogaster","Predator, Scavenger, Plant fluid","G","Gr, Ar"
"1963.Gregg.G",1700.00,"Diplorhoptrum.validiusculum","Myrmicinae","Diplorhoptrum",,,"Gr"
"1963.Gregg.G",1700.00,"Diplorhoptrum.truncorum","Myrmicinae","Diplorhoptrum",,,"Gr"
"1963.Gregg.G",1700.00,"Diplorhoptrum.molesta","Myrmicinae","Diplorhoptrum",,,"Gr"
"1963.Gregg.G",1700.00,"Leptothorax.muscorum","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
"1963.Gregg.G",1700.00,"Leptothorax.canadensis","Myrmicinae","Leptothorax","Predator, Scavenger","G","Gr"
