"","Transect","Label","Elsamp","Subfamily","SFnumSpp","id"
"2186","2008.Sabu et al.A","Western Ghats, India",1000,"Formicinae",2,254
"2192","2008.Sabu et al.A","Western Ghats, India",1650,"Formicinae",2,260
"2193","2011.Burwell&Nakamura.A","McPherson Range, Australia",300,"Formicinae",28,261
"2195","2011.Burwell&Nakamura.A","McPherson Range, Australia",500,"Formicinae",23,263
"2197","2011.Burwell&Nakamura.A","McPherson Range, Australia",700,"Formicinae",16,265
"2199","2011.Burwell&Nakamura.A","McPherson Range, Australia",900,"Formicinae",11,267
"2201","2011.Burwell&Nakamura.A","McPherson Range, Australia",1100,"Formicinae",4,269
"2202","2011.Karaman.G","Montenegro",100,"Formicinae",24,270
"2203","2011.Karaman.G","Montenegro",200,"Formicinae",20,271
"2204","2011.Karaman.G","Montenegro",300,"Formicinae",19,272
"2205","2011.Karaman.G","Montenegro",400,"Formicinae",18,273
"2206","2011.Karaman.G","Montenegro",500,"Formicinae",16,274
"2207","2011.Karaman.G","Montenegro",600,"Formicinae",15,275
"2208","2011.Karaman.G","Montenegro",700,"Formicinae",15,276
"2209","2011.Karaman.G","Montenegro",800,"Formicinae",16,277
"2210","2011.Karaman.G","Montenegro",900,"Formicinae",16,278
"2211","2011.Karaman.G","Montenegro",1000,"Formicinae",18,279
"2212","2011.Karaman.G","Montenegro",1100,"Formicinae",13,280
"2213","2011.Karaman.G","Montenegro",1200,"Formicinae",12,281
"2214","2011.Karaman.G","Montenegro",1300,"Formicinae",7,282
"2215","2011.Karaman.G","Montenegro",1400,"Formicinae",6,283
"2216","2011.Karaman.G","Montenegro",1500,"Formicinae",4,284
"2217","2011.Karaman.G","Montenegro",1600,"Formicinae",3,285
"2218","2011.Karaman.G","Montenegro",1700,"Formicinae",1,286
"2219","2011.Karaman.G","Montenegro",1800,"Formicinae",0,287
"2220","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",50,"Formicinae",16,288
"2221","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",150,"Formicinae",19,289
"2223","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",300,"Formicinae",15,291
"2225","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",500,"Formicinae",21,293
"2230","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",1070,"Formicinae",7,298
"2235","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",1500,"Formicinae",4,303
"2240","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",2000,"Formicinae",0,308
"2241","2012.Sarnat&Economo.G","Fiji",0,"Formicinae",19,309
"2242","2012.Sarnat&Economo.G","Fiji",100,"Formicinae",21,310
"2243","2012.Sarnat&Economo.G","Fiji",200,"Formicinae",23,311
"2244","2012.Sarnat&Economo.G","Fiji",300,"Formicinae",24,312
"2245","2012.Sarnat&Economo.G","Fiji",400,"Formicinae",24,313
"2246","2012.Sarnat&Economo.G","Fiji",500,"Formicinae",24,314
"2247","2012.Sarnat&Economo.G","Fiji",600,"Formicinae",22,315
"2248","2012.Sarnat&Economo.G","Fiji",700,"Formicinae",22,316
"2249","2012.Sarnat&Economo.G","Fiji",800,"Formicinae",18,317
"2250","2012.Sarnat&Economo.G","Fiji",900,"Formicinae",10,318
"2251","2012.Sarnat&Economo.G","Fiji",1000,"Formicinae",8,319
"2252","2012.Sarnat&Economo.G","Fiji",1100,"Formicinae",5,320
"2253","2012.Sarnat&Economo.G","Fiji",1200,"Formicinae",0,321
"2254","2012.Sarnat&Economo.G","Fiji",1300,"Formicinae",0,322
"2255","1963.Gregg.G","Colorado, USA",1000,"Heteroponerinae",0,1
"2256","1963.Gregg.G","Colorado, USA",1100,"Heteroponerinae",0,2
"2257","1963.Gregg.G","Colorado, USA",1200,"Heteroponerinae",0,3
"2258","1963.Gregg.G","Colorado, USA",1300,"Heteroponerinae",0,4
"2259","1963.Gregg.G","Colorado, USA",1400,"Heteroponerinae",0,5
"2260","1963.Gregg.G","Colorado, USA",1500,"Heteroponerinae",0,6
"2261","1963.Gregg.G","Colorado, USA",1600,"Heteroponerinae",0,7
"2262","1963.Gregg.G","Colorado, USA",1700,"Heteroponerinae",0,8
"2263","1963.Gregg.G","Colorado, USA",1800,"Heteroponerinae",0,9
"2264","1963.Gregg.G","Colorado, USA",1900,"Heteroponerinae",0,10
"2265","1963.Gregg.G","Colorado, USA",2000,"Heteroponerinae",0,11
"2266","1963.Gregg.G","Colorado, USA",2100,"Heteroponerinae",0,12
"2267","1963.Gregg.G","Colorado, USA",2200,"Heteroponerinae",0,13
"2268","1963.Gregg.G","Colorado, USA",2300,"Heteroponerinae",0,14
"2269","1963.Gregg.G","Colorado, USA",2400,"Heteroponerinae",0,15
"2270","1963.Gregg.G","Colorado, USA",2500,"Heteroponerinae",0,16
"2271","1963.Gregg.G","Colorado, USA",2600,"Heteroponerinae",0,17
"2272","1963.Gregg.G","Colorado, USA",2700,"Heteroponerinae",0,18
"2273","1963.Gregg.G","Colorado, USA",2800,"Heteroponerinae",0,19
"2274","1963.Gregg.G","Colorado, USA",2900,"Heteroponerinae",0,20
"2275","1963.Gregg.G","Colorado, USA",3000,"Heteroponerinae",0,21
"2276","1963.Gregg.G","Colorado, USA",3100,"Heteroponerinae",0,22
"2277","1963.Gregg.G","Colorado, USA",3200,"Heteroponerinae",0,23
"2278","1963.Gregg.G","Colorado, USA",3300,"Heteroponerinae",0,24
"2279","1963.Gregg.G","Colorado, USA",3400,"Heteroponerinae",0,25
"2280","1963.Gregg.G","Colorado, USA",3500,"Heteroponerinae",0,26
"2281","1963.Gregg.G","Colorado, USA",3600,"Heteroponerinae",0,27
"2282","1963.Gregg.G","Colorado, USA",3700,"Heteroponerinae",0,28
"2283","1963.Gregg.G","Colorado, USA",3800,"Heteroponerinae",0,29
"2284","1963.Gregg.G","Colorado, USA",3900,"Heteroponerinae",0,30
"2285","1963.Gregg.G","Colorado, USA",4000,"Heteroponerinae",0,31
"2286","1963.Gregg.G","Colorado, USA",4100,"Heteroponerinae",0,32
"2287","1963.Gregg.G","Colorado, USA",4200,"Heteroponerinae",0,33
"2288","1982.Allred.G","Utah, USA",700,"Heteroponerinae",0,34
"2289","1982.Allred.G","Utah, USA",800,"Heteroponerinae",0,35
"2290","1982.Allred.G","Utah, USA",900,"Heteroponerinae",0,36
"2291","1982.Allred.G","Utah, USA",1000,"Heteroponerinae",0,37
"2292","1982.Allred.G","Utah, USA",1100,"Heteroponerinae",0,38
"2293","1982.Allred.G","Utah, USA",1200,"Heteroponerinae",0,39
"2294","1982.Allred.G","Utah, USA",1300,"Heteroponerinae",0,40
"2295","1982.Allred.G","Utah, USA",1400,"Heteroponerinae",0,41
"2296","1982.Allred.G","Utah, USA",1500,"Heteroponerinae",0,42
"2297","1982.Allred.G","Utah, USA",1600,"Heteroponerinae",0,43
"2298","1982.Allred.G","Utah, USA",1700,"Heteroponerinae",0,44
"2299","1982.Allred.G","Utah, USA",1800,"Heteroponerinae",0,45
"2300","1982.Allred.G","Utah, USA",1900,"Heteroponerinae",0,46
"2301","1982.Allred.G","Utah, USA",2000,"Heteroponerinae",0,47
"2302","1982.Allred.G","Utah, USA",2100,"Heteroponerinae",0,48
"2303","1982.Allred.G","Utah, USA",2200,"Heteroponerinae",0,49
"2304","1982.Allred.G","Utah, USA",2300,"Heteroponerinae",0,50
"2305","1982.Allred.G","Utah, USA",2400,"Heteroponerinae",0,51
"2306","1982.Allred.G","Utah, USA",2500,"Heteroponerinae",0,52
"2307","1982.Allred.G","Utah, USA",2600,"Heteroponerinae",0,53
"2308","1982.Allred.G","Utah, USA",2700,"Heteroponerinae",0,54
"2309","1982.Allred.G","Utah, USA",2800,"Heteroponerinae",0,55
"2310","1982.Allred.G","Utah, USA",2900,"Heteroponerinae",0,56
"2311","1982.Allred.G","Utah, USA",3000,"Heteroponerinae",0,57
"2312","1982.Allred.G","Utah, USA",3100,"Heteroponerinae",0,58
"2313","1982.Allred.G","Utah, USA",3200,"Heteroponerinae",0,59
"2314","1982.Allred.G","Utah, USA",3300,"Heteroponerinae",0,60
"2315","1982.Allred.G","Utah, USA",3400,"Heteroponerinae",0,61
"2316","1982.Moody&Francke.G","W Texas, USA",100,"Heteroponerinae",0,62
"2317","1982.Moody&Francke.G","W Texas, USA",200,"Heteroponerinae",0,63
"2318","1982.Moody&Francke.G","W Texas, USA",300,"Heteroponerinae",0,64
"2319","1982.Moody&Francke.G","W Texas, USA",400,"Heteroponerinae",0,65
"2320","1982.Moody&Francke.G","W Texas, USA",500,"Heteroponerinae",0,66
"2321","1982.Moody&Francke.G","W Texas, USA",600,"Heteroponerinae",0,67
"2322","1982.Moody&Francke.G","W Texas, USA",700,"Heteroponerinae",0,68
"2323","1982.Moody&Francke.G","W Texas, USA",800,"Heteroponerinae",0,69
"2324","1982.Moody&Francke.G","W Texas, USA",900,"Heteroponerinae",0,70
"2325","1982.Moody&Francke.G","W Texas, USA",1000,"Heteroponerinae",0,71
"2326","1982.Moody&Francke.G","W Texas, USA",1100,"Heteroponerinae",0,72
"2327","1982.Moody&Francke.G","W Texas, USA",1200,"Heteroponerinae",0,73
"2328","1982.Moody&Francke.G","W Texas, USA",1300,"Heteroponerinae",0,74
"2329","1982.Moody&Francke.G","W Texas, USA",1400,"Heteroponerinae",0,75
"2330","1982.Moody&Francke.G","W Texas, USA",1500,"Heteroponerinae",0,76
"2331","1982.Moody&Francke.G","W Texas, USA",1600,"Heteroponerinae",0,77
"2332","1982.Moody&Francke.G","W Texas, USA",1700,"Heteroponerinae",0,78
"2333","1982.Moody&Francke.G","W Texas, USA",1800,"Heteroponerinae",0,79
"2334","1982.Moody&Francke.G","W Texas, USA",1900,"Heteroponerinae",0,80
"2335","1982.Moody&Francke.G","W Texas, USA",2000,"Heteroponerinae",0,81
"2336","1982.Moody&Francke.G","W Texas, USA",2100,"Heteroponerinae",0,82
"2337","1982.Moody&Francke.G","W Texas, USA",2200,"Heteroponerinae",0,83
"2338","1982.Moody&Francke.G","W Texas, USA",2300,"Heteroponerinae",0,84
"2339","1982.Moody&Francke.G","W Texas, USA",2400,"Heteroponerinae",0,85
"2340","1983.VanPelt.G","Chisos Mtns, USA",1000,"Heteroponerinae",0,86
"2341","1983.VanPelt.G","Chisos Mtns, USA",1100,"Heteroponerinae",0,87
"2342","1983.VanPelt.G","Chisos Mtns, USA",1200,"Heteroponerinae",0,88
"2343","1983.VanPelt.G","Chisos Mtns, USA",1300,"Heteroponerinae",0,89
"2344","1983.VanPelt.G","Chisos Mtns, USA",1400,"Heteroponerinae",0,90
"2345","1983.VanPelt.G","Chisos Mtns, USA",1500,"Heteroponerinae",0,91
"2346","1983.VanPelt.G","Chisos Mtns, USA",1600,"Heteroponerinae",0,92
"2347","1983.VanPelt.G","Chisos Mtns, USA",1700,"Heteroponerinae",0,93
"2348","1983.VanPelt.G","Chisos Mtns, USA",1800,"Heteroponerinae",0,94
"2349","1983.VanPelt.G","Chisos Mtns, USA",1900,"Heteroponerinae",0,95
"2350","1983.VanPelt.G","Chisos Mtns, USA",2000,"Heteroponerinae",0,96
"2351","1983.VanPelt.G","Chisos Mtns, USA",2100,"Heteroponerinae",0,97
"2352","1983.VanPelt.G","Chisos Mtns, USA",2200,"Heteroponerinae",0,98
"2353","1983.VanPelt.G","Chisos Mtns, USA",2300,"Heteroponerinae",0,99
"2354","1986.Wheeler&Wheeler.G","Nevada, USA",100,"Heteroponerinae",0,100
"2355","1986.Wheeler&Wheeler.G","Nevada, USA",200,"Heteroponerinae",0,101
"2356","1986.Wheeler&Wheeler.G","Nevada, USA",300,"Heteroponerinae",0,102
"2357","1986.Wheeler&Wheeler.G","Nevada, USA",400,"Heteroponerinae",0,103
"2358","1986.Wheeler&Wheeler.G","Nevada, USA",500,"Heteroponerinae",0,104
"2359","1986.Wheeler&Wheeler.G","Nevada, USA",600,"Heteroponerinae",0,105
"2360","1986.Wheeler&Wheeler.G","Nevada, USA",700,"Heteroponerinae",0,106
"2361","1986.Wheeler&Wheeler.G","Nevada, USA",800,"Heteroponerinae",0,107
"2362","1986.Wheeler&Wheeler.G","Nevada, USA",900,"Heteroponerinae",0,108
"2363","1986.Wheeler&Wheeler.G","Nevada, USA",1000,"Heteroponerinae",0,109
"2364","1986.Wheeler&Wheeler.G","Nevada, USA",1100,"Heteroponerinae",0,110
"2365","1986.Wheeler&Wheeler.G","Nevada, USA",1200,"Heteroponerinae",0,111
"2366","1986.Wheeler&Wheeler.G","Nevada, USA",1300,"Heteroponerinae",0,112
"2367","1986.Wheeler&Wheeler.G","Nevada, USA",1400,"Heteroponerinae",0,113
"2368","1986.Wheeler&Wheeler.G","Nevada, USA",1500,"Heteroponerinae",0,114
"2369","1986.Wheeler&Wheeler.G","Nevada, USA",1600,"Heteroponerinae",0,115
"2370","1986.Wheeler&Wheeler.G","Nevada, USA",1700,"Heteroponerinae",0,116
"2371","1986.Wheeler&Wheeler.G","Nevada, USA",1800,"Heteroponerinae",0,117
"2372","1986.Wheeler&Wheeler.G","Nevada, USA",1900,"Heteroponerinae",0,118
"2373","1986.Wheeler&Wheeler.G","Nevada, USA",2000,"Heteroponerinae",0,119
"2374","1986.Wheeler&Wheeler.G","Nevada, USA",2100,"Heteroponerinae",0,120
"2375","1986.Wheeler&Wheeler.G","Nevada, USA",2200,"Heteroponerinae",0,121
"2376","1986.Wheeler&Wheeler.G","Nevada, USA",2300,"Heteroponerinae",0,122
"2377","1986.Wheeler&Wheeler.G","Nevada, USA",2400,"Heteroponerinae",0,123
"2378","1986.Wheeler&Wheeler.G","Nevada, USA",2500,"Heteroponerinae",0,124
"2379","1986.Wheeler&Wheeler.G","Nevada, USA",2600,"Heteroponerinae",0,125
"2380","1986.Wheeler&Wheeler.G","Nevada, USA",2700,"Heteroponerinae",0,126
"2381","1986.Wheeler&Wheeler.G","Nevada, USA",2800,"Heteroponerinae",0,127
"2382","1986.Wheeler&Wheeler.G","Nevada, USA",2900,"Heteroponerinae",0,128
"2383","1986.Wheeler&Wheeler.G","Nevada, USA",3000,"Heteroponerinae",0,129
"2384","1986.Wheeler&Wheeler.G","Nevada, USA",3100,"Heteroponerinae",0,130
"2385","1986.Wheeler&Wheeler.G","Nevada, USA",3200,"Heteroponerinae",0,131
"2386","1986.Wheeler&Wheeler.G","Nevada, USA",3300,"Heteroponerinae",0,132
"2387","1986.Wheeler&Wheeler.G","Nevada, USA",3400,"Heteroponerinae",0,133
"2388","1986.Wheeler&Wheeler.G","Nevada, USA",3500,"Heteroponerinae",0,134
"2389","1986.Wheeler&Wheeler.G","Nevada, USA",3600,"Heteroponerinae",0,135
"2390","1986.Wheeler&Wheeler.G","Nevada, USA",3700,"Heteroponerinae",0,136
"2391","1997.Samson et al.A","Mt Isarog, Philippines",250,"Heteroponerinae",0,137
"2393","1997.Samson et al.A","Mt Isarog, Philippines",475,"Heteroponerinae",0,139
"2398","1997.Samson et al.A","Mt Isarog, Philippines",900,"Heteroponerinae",0,144
"2400","1997.Samson et al.A","Mt Isarog, Philippines",1125,"Heteroponerinae",0,146
"2402","1997.Samson et al.A","Mt Isarog, Philippines",1350,"Heteroponerinae",0,148
"2404","1997.Samson et al.A","Mt Isarog, Philippines",1550,"Heteroponerinae",0,150
"2406","1997.Samson et al.A","Mt Isarog, Philippines",1750,"Heteroponerinae",0,152
"2407","1998.Fisher.whole","Ambohitsitondroina, Madagascar",25,"Heteroponerinae",0,153
"2411","1998.Fisher.whole","Ambohitsitondroina, Madagascar",425,"Heteroponerinae",0,157
"2415","1998.Fisher.whole","Ambohitsitondroina, Madagascar",825,"Heteroponerinae",0,161
"2416","1998.Fisher.whole","Ambohitsitondroina, Madagascar",875,"Heteroponerinae",0,162
"2419","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1200,"Heteroponerinae",0,165
"2423","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1565,"Heteroponerinae",0,169
"2427","1998.Fisher.whole","Ambohitsitondroina, Madagascar",1985,"Heteroponerinae",0,173
"2428","2003.Araujo&Fernandes.A","Espinhaco, Brazil",800,"Heteroponerinae",0,174
"2429","2003.Araujo&Fernandes.A","Espinhaco, Brazil",900,"Heteroponerinae",0,175
"2430","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1000,"Heteroponerinae",0,176
"2431","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1100,"Heteroponerinae",0,177
"2432","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1200,"Heteroponerinae",0,178
"2433","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1300,"Heteroponerinae",0,179
"2434","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1400,"Heteroponerinae",0,180
"2435","2003.Araujo&Fernandes.A","Espinhaco, Brazil",1500,"Heteroponerinae",0,181
"2436","2003.Hellrigl.G","South Tirol, Italy",200,"Heteroponerinae",0,182
"2437","2003.Hellrigl.G","South Tirol, Italy",300,"Heteroponerinae",0,183
"2438","2003.Hellrigl.G","South Tirol, Italy",400,"Heteroponerinae",0,184
"2439","2003.Hellrigl.G","South Tirol, Italy",500,"Heteroponerinae",0,185
"2440","2003.Hellrigl.G","South Tirol, Italy",600,"Heteroponerinae",0,186
"2441","2003.Hellrigl.G","South Tirol, Italy",700,"Heteroponerinae",0,187
"2442","2003.Hellrigl.G","South Tirol, Italy",800,"Heteroponerinae",0,188
"2443","2003.Hellrigl.G","South Tirol, Italy",900,"Heteroponerinae",0,189
"2444","2003.Hellrigl.G","South Tirol, Italy",1000,"Heteroponerinae",0,190
"2445","2003.Hellrigl.G","South Tirol, Italy",1100,"Heteroponerinae",0,191
"2446","2003.Hellrigl.G","South Tirol, Italy",1200,"Heteroponerinae",0,192
"2447","2003.Hellrigl.G","South Tirol, Italy",1300,"Heteroponerinae",0,193
"2448","2003.Hellrigl.G","South Tirol, Italy",1400,"Heteroponerinae",0,194
"2449","2003.Hellrigl.G","South Tirol, Italy",1500,"Heteroponerinae",0,195
"2450","2003.Hellrigl.G","South Tirol, Italy",1600,"Heteroponerinae",0,196
"2451","2003.Hellrigl.G","South Tirol, Italy",1700,"Heteroponerinae",0,197
"2452","2003.Hellrigl.G","South Tirol, Italy",1800,"Heteroponerinae",0,198
"2453","2003.Hellrigl.G","South Tirol, Italy",1900,"Heteroponerinae",0,199
"2454","2003.Hellrigl.G","South Tirol, Italy",2000,"Heteroponerinae",0,200
"2455","2003.Hellrigl.G","South Tirol, Italy",2100,"Heteroponerinae",0,201
"2456","2003.Hellrigl.G","South Tirol, Italy",2200,"Heteroponerinae",0,202
"2457","2003.Hellrigl.G","South Tirol, Italy",2300,"Heteroponerinae",0,203
"2458","2003.Hellrigl.G","South Tirol, Italy",2400,"Heteroponerinae",0,204
"2459","2003.Hellrigl.G","South Tirol, Italy",2500,"Heteroponerinae",0,205
"2460","2006.Glaser.G","Alps, Austria",400,"Heteroponerinae",0,206
"2461","2006.Glaser.G","Alps, Austria",500,"Heteroponerinae",0,207
"2462","2006.Glaser.G","Alps, Austria",600,"Heteroponerinae",0,208
"2463","2006.Glaser.G","Alps, Austria",700,"Heteroponerinae",0,209
"2464","2006.Glaser.G","Alps, Austria",800,"Heteroponerinae",0,210
"2465","2006.Glaser.G","Alps, Austria",900,"Heteroponerinae",0,211
"2466","2006.Glaser.G","Alps, Austria",1000,"Heteroponerinae",0,212
"2467","2006.Glaser.G","Alps, Austria",1100,"Heteroponerinae",0,213
"2468","2006.Glaser.G","Alps, Austria",1200,"Heteroponerinae",0,214
"2469","2006.Glaser.G","Alps, Austria",1300,"Heteroponerinae",0,215
"2470","2006.Glaser.G","Alps, Austria",1400,"Heteroponerinae",0,216
"2471","2006.Glaser.G","Alps, Austria",1500,"Heteroponerinae",0,217
"2472","2006.Glaser.G","Alps, Austria",1600,"Heteroponerinae",0,218
"2473","2006.Glaser.G","Alps, Austria",1700,"Heteroponerinae",0,219
"2474","2006.Glaser.G","Alps, Austria",1800,"Heteroponerinae",0,220
"2475","2006.Glaser.G","Alps, Austria",1900,"Heteroponerinae",0,221
"2476","2006.Glaser.G","Alps, Austria",2000,"Heteroponerinae",0,222
"2477","2006.Glaser.G","Alps, Austria",2100,"Heteroponerinae",0,223
"2478","2007.Lessard et al.A","Smoky Mtns, USA",379,"Heteroponerinae",0,224
"2479","2007.Lessard et al.A","Smoky Mtns, USA",403,"Heteroponerinae",0,225
"2480","2007.Lessard et al.A","Smoky Mtns, USA",440,"Heteroponerinae",0,226
"2481","2007.Lessard et al.A","Smoky Mtns, USA",462,"Heteroponerinae",0,227
"2482","2007.Lessard et al.A","Smoky Mtns, USA",511,"Heteroponerinae",0,228
"2483","2007.Lessard et al.A","Smoky Mtns, USA",520,"Heteroponerinae",0,229
"2484","2007.Lessard et al.A","Smoky Mtns, USA",625,"Heteroponerinae",0,230
"2485","2007.Lessard et al.A","Smoky Mtns, USA",656,"Heteroponerinae",0,231
"2486","2007.Lessard et al.A","Smoky Mtns, USA",719,"Heteroponerinae",0,232
"2487","2007.Lessard et al.A","Smoky Mtns, USA",786,"Heteroponerinae",0,233
"2489","2007.Lessard et al.A","Smoky Mtns, USA",941,"Heteroponerinae",0,235
"2490","2007.Lessard et al.A","Smoky Mtns, USA",988,"Heteroponerinae",0,236
"2491","2007.Lessard et al.A","Smoky Mtns, USA",1087,"Heteroponerinae",0,237
"2493","2007.Lessard et al.A","Smoky Mtns, USA",1231,"Heteroponerinae",0,239
"2494","2007.Lessard et al.A","Smoky Mtns, USA",1342,"Heteroponerinae",0,240
"2495","2007.Lessard et al.A","Smoky Mtns, USA",1419,"Heteroponerinae",0,241
"2496","2007.Lessard et al.A","Smoky Mtns, USA",1456,"Heteroponerinae",0,242
"2497","2007.Lessard et al.A","Smoky Mtns, USA",1530,"Heteroponerinae",0,243
"2498","2007.Lessard et al.A","Smoky Mtns, USA",1651,"Heteroponerinae",0,244
"2499","2007.Lessard et al.A","Smoky Mtns, USA",1707,"Heteroponerinae",0,245
"2500","2007.Lessard et al.A","Smoky Mtns, USA",1742,"Heteroponerinae",0,246
"2501","2008.Sabu et al.A","Western Ghats, India",300,"Heteroponerinae",0,247
"2504","2008.Sabu et al.A","Western Ghats, India",600,"Heteroponerinae",0,250
"2506","2008.Sabu et al.A","Western Ghats, India",800,"Heteroponerinae",0,252
"2508","2008.Sabu et al.A","Western Ghats, India",1000,"Heteroponerinae",0,254
"2514","2008.Sabu et al.A","Western Ghats, India",1650,"Heteroponerinae",0,260
"2515","2011.Burwell&Nakamura.A","McPherson Range, Australia",300,"Heteroponerinae",1,261
"2517","2011.Burwell&Nakamura.A","McPherson Range, Australia",500,"Heteroponerinae",2,263
"2519","2011.Burwell&Nakamura.A","McPherson Range, Australia",700,"Heteroponerinae",2,265
"2521","2011.Burwell&Nakamura.A","McPherson Range, Australia",900,"Heteroponerinae",1,267
"2523","2011.Burwell&Nakamura.A","McPherson Range, Australia",1100,"Heteroponerinae",1,269
"2524","2011.Karaman.G","Montenegro",100,"Heteroponerinae",0,270
"2525","2011.Karaman.G","Montenegro",200,"Heteroponerinae",0,271
"2526","2011.Karaman.G","Montenegro",300,"Heteroponerinae",0,272
"2527","2011.Karaman.G","Montenegro",400,"Heteroponerinae",0,273
"2528","2011.Karaman.G","Montenegro",500,"Heteroponerinae",0,274
"2529","2011.Karaman.G","Montenegro",600,"Heteroponerinae",0,275
"2530","2011.Karaman.G","Montenegro",700,"Heteroponerinae",0,276
"2531","2011.Karaman.G","Montenegro",800,"Heteroponerinae",0,277
"2532","2011.Karaman.G","Montenegro",900,"Heteroponerinae",0,278
"2533","2011.Karaman.G","Montenegro",1000,"Heteroponerinae",0,279
"2534","2011.Karaman.G","Montenegro",1100,"Heteroponerinae",0,280
"2535","2011.Karaman.G","Montenegro",1200,"Heteroponerinae",0,281
"2536","2011.Karaman.G","Montenegro",1300,"Heteroponerinae",0,282
"2537","2011.Karaman.G","Montenegro",1400,"Heteroponerinae",0,283
"2538","2011.Karaman.G","Montenegro",1500,"Heteroponerinae",0,284
"2539","2011.Karaman.G","Montenegro",1600,"Heteroponerinae",0,285
"2540","2011.Karaman.G","Montenegro",1700,"Heteroponerinae",0,286
"2541","2011.Karaman.G","Montenegro",1800,"Heteroponerinae",0,287
"2542","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",50,"Heteroponerinae",2,288
"2543","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",150,"Heteroponerinae",1,289
"2545","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",300,"Heteroponerinae",2,291
"2547","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",500,"Heteroponerinae",2,293
"2552","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",1070,"Heteroponerinae",2,298
"2557","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",1500,"Heteroponerinae",0,303
"2562","2011.Longino&Colwell.A","Volcan Barva, Costa Rica",2000,"Heteroponerinae",0,308
"2563","2012.Sarnat&Economo.G","Fiji",0,"Heteroponerinae",0,309
"2564","2012.Sarnat&Economo.G","Fiji",100,"Heteroponerinae",0,310
"2565","2012.Sarnat&Economo.G","Fiji",200,"Heteroponerinae",0,311
"2566","2012.Sarnat&Economo.G","Fiji",300,"Heteroponerinae",0,312
"2567","2012.Sarnat&Economo.G","Fiji",400,"Heteroponerinae",0,313
"2568","2012.Sarnat&Economo.G","Fiji",500,"Heteroponerinae",0,314
"2569","2012.Sarnat&Economo.G","Fiji",600,"Heteroponerinae",0,315
"2570","2012.Sarnat&Economo.G","Fiji",700,"Heteroponerinae",0,316
"2571","2012.Sarnat&Economo.G","Fiji",800,"Heteroponerinae",0,317
"2572","2012.Sarnat&Economo.G","Fiji",900,"Heteroponerinae",0,318
"2573","2012.Sarnat&Economo.G","Fiji",1000,"Heteroponerinae",0,319
"2574","2012.Sarnat&Economo.G","Fiji",1100,"Heteroponerinae",0,320
"2575","2012.Sarnat&Economo.G","Fiji",1200,"Heteroponerinae",0,321
"2576","2012.Sarnat&Economo.G","Fiji",1300,"Heteroponerinae",0,322
"2577","1963.Gregg.G","Colorado, USA",1000,"Myrmeciinae",0,1
"2578","1963.Gregg.G","Colorado, USA",1100,"Myrmeciinae",0,2
"2579","1963.Gregg.G","Colorado, USA",1200,"Myrmeciinae",0,3
"2580","1963.Gregg.G","Colorado, USA",1300,"Myrmeciinae",0,4
"2581","1963.Gregg.G","Colorado, USA",1400,"Myrmeciinae",0,5
"2582","1963.Gregg.G","Colorado, USA",1500,"Myrmeciinae",0,6
"2583","1963.Gregg.G","Colorado, USA",1600,"Myrmeciinae",0,7
"2584","1963.Gregg.G","Colorado, USA",1700,"Myrmeciinae",0,8
"2585","1963.Gregg.G","Colorado, USA",1800,"Myrmeciinae",0,9
"2586","1963.Gregg.G","Colorado, USA",1900,"Myrmeciinae",0,10
"2587","1963.Gregg.G","Colorado, USA",2000,"Myrmeciinae",0,11
"2588","1963.Gregg.G","Colorado, USA",2100,"Myrmeciinae",0,12
"2589","1963.Gregg.G","Colorado, USA",2200,"Myrmeciinae",0,13
"2590","1963.Gregg.G","Colorado, USA",2300,"Myrmeciinae",0,14
"2591","1963.Gregg.G","Colorado, USA",2400,"Myrmeciinae",0,15
"2592","1963.Gregg.G","Colorado, USA",2500,"Myrmeciinae",0,16
"2593","1963.Gregg.G","Colorado, USA",2600,"Myrmeciinae",0,17
"2594","1963.Gregg.G","Colorado, USA",2700,"Myrmeciinae",0,18
"2595","1963.Gregg.G","Colorado, USA",2800,"Myrmeciinae",0,19
"2596","1963.Gregg.G","Colorado, USA",2900,"Myrmeciinae",0,20
"2597","1963.Gregg.G","Colorado, USA",3000,"Myrmeciinae",0,21
"2598","1963.Gregg.G","Colorado, USA",3100,"Myrmeciinae",0,22
