"","Label","El1","El2","sim","sne","sor","ymin"
"3508","Nevada, USA",1200,2900,0.828571428571429,0.0395604395604396,0.868131868131868,0
"3509","Nevada, USA",1300,2900,0.771428571428571,0.0701555869872701,0.841584158415842,0
"3510","Nevada, USA",1400,2900,0.685714285714286,0.112450851900393,0.798165137614679,0
"3511","Nevada, USA",1500,2900,0.628571428571429,0.137194337194337,0.765765765765766,0
"3512","Nevada, USA",1600,2900,0.514285714285714,0.195115995115995,0.709401709401709,0
"3513","Nevada, USA",1700,2900,0.457142857142857,0.228807556080283,0.685950413223141,0
"3514","Nevada, USA",1800,2900,0.342857142857143,0.276977567886659,0.619834710743802,0
"3515","Nevada, USA",1900,2900,0.285714285714286,0.294117647058824,0.579831932773109,0
"3516","Nevada, USA",2000,2900,0.171428571428571,0.319799498746867,0.491228070175439,0
"3517","Nevada, USA",2100,2900,0.0857142857142857,0.35776397515528,0.443478260869565,0
"3518","Nevada, USA",2200,2900,0.0857142857142857,0.310512129380054,0.39622641509434,0
"3519","Nevada, USA",2300,2900,0.0571428571428571,0.302080443828017,0.359223300970874,0
"3520","Nevada, USA",2400,2900,0.0571428571428571,0.276190476190476,0.333333333333333,0
"3521","Nevada, USA",2500,2900,0.0571428571428571,0.128042328042328,0.185185185185185,0
"3522","Nevada, USA",2600,2900,0.0285714285714286,0.131922398589065,0.160493827160494,0
"3523","Nevada, USA",2700,2900,0.0285714285714286,0.0766917293233083,0.105263157894737,0
"3524","Nevada, USA",2800,2900,0,0,0,0
"3525","Nevada, USA",2900,2900,0,0,0,0
"3526","Nevada, USA",3000,2900,0,0.0769230769230769,0.0769230769230769,0
"3527","Nevada, USA",3100,2900,0,0.166666666666667,0.166666666666667,0
"3528","Nevada, USA",3200,2900,0,0.346153846153846,0.346153846153846,0
"3529","Nevada, USA",3300,2900,0,0.48936170212766,0.48936170212766,0
"3530","Nevada, USA",3400,2900,0,0.590909090909091,0.590909090909091,0
"3531","Nevada, USA",3500,2900,0,0.707317073170732,0.707317073170732,0
"3532","Nevada, USA",3600,2900,0,0.891891891891892,0.891891891891892,0
"3533","Nevada, USA",3700,2900,0,0.944444444444444,0.944444444444444,0
"3534","Nevada, USA",200,3000,1,0,1,0
"3535","Nevada, USA",300,3000,1,0,1,0
"3536","Nevada, USA",400,3000,1,0,1,0
"3537","Nevada, USA",500,3000,1,0,1,0
"3538","Nevada, USA",600,3000,1,0,1,0
"3539","Nevada, USA",700,3000,1,0,1,0
"3540","Nevada, USA",800,3000,1,0,1,0
"3541","Nevada, USA",900,3000,1,0,1,0
"3542","Nevada, USA",1000,3000,1,0,1,0
"3543","Nevada, USA",1100,3000,1,0,1,0
"3544","Nevada, USA",1200,3000,0.9,0.0302325581395349,0.930232558139535,0
"3545","Nevada, USA",1300,3000,0.833333333333333,0.0625,0.895833333333333,0
"3546","Nevada, USA",1400,3000,0.733333333333333,0.112820512820513,0.846153846153846,0
"3547","Nevada, USA",1500,3000,0.666666666666667,0.144654088050314,0.811320754716981,0
"3548","Nevada, USA",1600,3000,0.6,0.185714285714286,0.785714285714286,0
"3549","Nevada, USA",1700,3000,0.533333333333333,0.225287356321839,0.758620689655172,0
"3550","Nevada, USA",1800,3000,0.4,0.289655172413793,0.689655172413793,0
"3551","Nevada, USA",1900,3000,0.333333333333333,0.315789473684211,0.649122807017544,0
"3552","Nevada, USA",2000,3000,0.2,0.359633027522936,0.559633027522936,0
"3553","Nevada, USA",2100,3000,0.1,0.409090909090909,0.509090909090909,0
"3554","Nevada, USA",2200,3000,0.1,0.365346534653465,0.465346534653465,0
"3555","Nevada, USA",2300,3000,0.0666666666666667,0.361904761904762,0.428571428571429,0
"3556","Nevada, USA",2400,3000,0.0666666666666667,0.33758865248227,0.404255319148936,0
"3557","Nevada, USA",2500,3000,0.0666666666666667,0.196491228070175,0.263157894736842,0
"3558","Nevada, USA",2600,3000,0.0333333333333333,0.203508771929825,0.236842105263158,0
"3559","Nevada, USA",2700,3000,0.0333333333333333,0.149765258215962,0.183098591549296,0
"3560","Nevada, USA",2800,3000,0,0.0769230769230769,0.0769230769230769,0
"3561","Nevada, USA",2900,3000,0,0.0769230769230769,0.0769230769230769,0
"3562","Nevada, USA",3000,3000,0,0,0,0
"3563","Nevada, USA",3100,3000,0,0.0909090909090909,0.0909090909090909,0
"3564","Nevada, USA",3200,3000,0,0.276595744680851,0.276595744680851,0
"3565","Nevada, USA",3300,3000,0,0.428571428571429,0.428571428571429,0
"3566","Nevada, USA",3400,3000,0,0.538461538461538,0.538461538461538,0
"3567","Nevada, USA",3500,3000,0,0.666666666666667,0.666666666666667,0
"3568","Nevada, USA",3600,3000,0,0.875,0.875,0
"3569","Nevada, USA",3700,3000,0,0.935483870967742,0.935483870967742,0
"3570","Nevada, USA",200,3100,1,0,1,0
"3571","Nevada, USA",300,3100,1,0,1,0
"3572","Nevada, USA",400,3100,1,0,1,0
"3573","Nevada, USA",500,3100,1,0,1,0
"3574","Nevada, USA",600,3100,1,0,1,0
"3575","Nevada, USA",700,3100,1,0,1,0
"3576","Nevada, USA",800,3100,1,0,1,0
"3577","Nevada, USA",900,3100,1,0,1,0
"3578","Nevada, USA",1000,3100,1,0,1,0
"3579","Nevada, USA",1100,3100,1,0,1,0
"3580","Nevada, USA",1200,3100,0.92,0.0306172839506173,0.950617283950617,0
"3581","Nevada, USA",1300,3100,0.88,0.0540659340659341,0.934065934065934,0
"3582","Nevada, USA",1400,3100,0.76,0.118787878787879,0.878787878787879,0
"3583","Nevada, USA",1500,3100,0.68,0.161584158415842,0.841584158415842,0
"3584","Nevada, USA",1600,3100,0.6,0.213084112149533,0.813084112149533,0
"3585","Nevada, USA",1700,3100,0.56,0.241801801801802,0.801801801801802,0
"3586","Nevada, USA",1800,3100,0.44,0.307747747747748,0.747747747747748,0
"3587","Nevada, USA",1900,3100,0.4,0.324770642201835,0.724770642201835,0
"3588","Nevada, USA",2000,3100,0.24,0.394615384615385,0.634615384615385,0
"3589","Nevada, USA",2100,3100,0.12,0.460952380952381,0.580952380952381,0
"3590","Nevada, USA",2200,3100,0.12,0.421666666666667,0.541666666666667,0
"3591","Nevada, USA",2300,3100,0.08,0.425376344086021,0.505376344086022,0
"3592","Nevada, USA",2400,3100,0.08,0.40314606741573,0.48314606741573,0
"3593","Nevada, USA",2500,3100,0.08,0.272112676056338,0.352112676056338,0
"3594","Nevada, USA",2600,3100,0.04,0.283943661971831,0.323943661971831,0
"3595","Nevada, USA",2700,3100,0.04,0.232727272727273,0.272727272727273,0
"3596","Nevada, USA",2800,3100,0,0.166666666666667,0.166666666666667,0
"3597","Nevada, USA",2900,3100,0,0.166666666666667,0.166666666666667,0
"3598","Nevada, USA",3000,3100,0,0.0909090909090909,0.0909090909090909,0
"3599","Nevada, USA",3100,3100,0,0,0,0
"3600","Nevada, USA",3200,3100,0,0.19047619047619,0.19047619047619,0
"3601","Nevada, USA",3300,3100,0,0.351351351351351,0.351351351351351,0
"3602","Nevada, USA",3400,3100,0,0.470588235294118,0.470588235294118,0
"3603","Nevada, USA",3500,3100,0,0.612903225806452,0.612903225806452,0
"3604","Nevada, USA",3600,3100,0,0.851851851851852,0.851851851851852,0
"3605","Nevada, USA",3700,3100,0,0.923076923076923,0.923076923076923,0
"3606","Nevada, USA",200,3200,1,0,1,0
"3607","Nevada, USA",300,3200,1,0,1,0
"3608","Nevada, USA",400,3200,1,0,1,0
"3609","Nevada, USA",500,3200,1,0,1,0
"3610","Nevada, USA",600,3200,1,0,1,0
"3611","Nevada, USA",700,3200,1,0,1,0
"3612","Nevada, USA",800,3200,1,0,1,0
"3613","Nevada, USA",900,3200,1,0,1,0
"3614","Nevada, USA",1000,3200,1,0,1,0
"3615","Nevada, USA",1100,3200,1,0,1,0
"3616","Nevada, USA",1200,3200,0.882352941176471,0.0628525382755842,0.945205479452055,0
"3617","Nevada, USA",1300,3200,0.823529411764706,0.104181431608788,0.927710843373494,0
"3618","Nevada, USA",1400,3200,0.705882352941177,0.184227537168714,0.89010989010989,0
"3619","Nevada, USA",1500,3200,0.647058823529412,0.223908918406072,0.870967741935484,0
"3620","Nevada, USA",1600,3200,0.529411764705882,0.308972073677956,0.838383838383838,0
"3621","Nevada, USA",1700,3200,0.470588235294118,0.354654483152484,0.825242718446602,0
"3622","Nevada, USA",1800,3200,0.411764705882353,0.394060536836094,0.805825242718447,0
"3623","Nevada, USA",1900,3200,0.411764705882353,0.390215492137449,0.801980198019802,0
"3624","Nevada, USA",2000,3200,0.235294117647059,0.493872549019608,0.729166666666667,0
"3625","Nevada, USA",2100,3200,0.117647058823529,0.573074590661007,0.690721649484536,0
"3626","Nevada, USA",2200,3200,0.117647058823529,0.54144385026738,0.659090909090909,0
"3627","Nevada, USA",2300,3200,0.0588235294117647,0.564705882352941,0.623529411764706,0
"3628","Nevada, USA",2400,3200,0.0588235294117647,0.546114742193174,0.604938271604938,0
"3629","Nevada, USA",2500,3200,0.0588235294117647,0.433239962651727,0.492063492063492,0
"3630","Nevada, USA",2600,3200,0,0.46031746031746,0.46031746031746,0
"3631","Nevada, USA",2700,3200,0,0.413793103448276,0.413793103448276,0
